electrode,euclid_dist_target,radial_dist_target,euclid_dist_entry,radial_dist_entry,radial_angle,line_angle
RAm,0.78,0.78,0.64,0.64,1.0,0.75
RAHc,1.5,1.49,1.14,1.14,1.9,0.45
RPHc,1.26,0.78,0.61,0.61,1.02,0.36
ROFr,2.51,2.02,1.44,1.38,2.27,0.74
RAIn,0.84,0.78,0.32,0.29,0.74,0.56
RPIn,1.1,0.93,0.65,0.65,0.69,0.37
RTePo,1.0,0.87,1.32,1.27,1.36,0.67
