electrode,euclid_dist_target,radial_dist_target,euclid_dist_entry,radial_dist_entry,radial_angle,line_angle
RAOFr,1.56,0.83,1.76,0.71,1.25,0.34
RPOFr,1.4,1.26,0.83,0.26,1.44,1.15
RACg,0.76,0.74,1.29,0.72,0.93,0.63
RAm,1.98,1.98,0.87,0.86,2.39,1.65
RAHc,1.68,0.45,1.1,0.85,0.53,0.86
RPHc,3.05,3.03,0.62,0.6,3.57,3.76
RPIn,3.81,1.96,2.41,2.41,1.1,1.43
RAIn,1.52,1.24,1.42,1.37,0.88,0.55
LAHc,1.91,1.04,0.79,0.75,1.36,0.67
ROpIn,1.87,1.77,0.67,0.5,3.77,3.15
