electrode,euclid_dist_target,radial_dist_target,euclid_dist_entry,radial_dist_entry,radial_angle,line_angle
RACg,1.42,1.13,0.92,0.71,1.3,0.5
RAFrTu,2.44,2.41,1.78,0.92,3.02,1.93
RPFrTu,4.7,2.69,3.81,1.36,3.15,1.51
RAOFr,1.09,0.96,0.85,0.23,1.0,0.77
LCeOp,1.03,1.03,0.77,0.41,2.83,2.9
RPOp,1.04,0.12,0.3,0.24,0.25,0.53
